wavelength (microns),Re_eps,Im_eps
0.445485,2.14855,3.23143e-05
0.445272,2.14861,3.24918e-05
0.44506,2.14866,3.26697e-05
0.444847,2.14871,3.28481e-05
0.444635,2.14877,3.3027e-05
0.444423,2.14882,3.32065e-05
0.444212,2.14888,3.33864e-05
0.444,2.14893,3.35669e-05
0.443789,2.14899,3.37479e-05
0.443578,2.14904,3.39293e-05
0.443367,2.14909,3.41113e-05
0.443156,2.14915,3.42938e-05
0.442945,2.1492,3.44768e-05
0.442735,2.14926,3.46603e-05
0.442525,2.14931,3.48444e-05
0.442315,2.14937,3.50289e-05
0.442105,2.14942,3.5214e-05
0.441896,2.14948,3.53995e-05
0.441686,2.14953,3.55856e-05
0.441477,2.14959,3.57722e-05
0.441268,2.14964,3.59593e-05
0.44106,2.1497,3.61469e-05
0.440851,2.14975,3.63351e-05
0.440643,2.14981,3.65237e-05
0.440435,2.14986,3.67129e-05
0.440227,2.14992,3.69026e-05
0.440019,2.14997,3.70928e-05
0.439811,2.15003,3.72835e-05
0.439604,2.15008,3.74747e-05
0.439397,2.15014,3.76665e-05
0.43919,2.15019,3.78587e-05
0.438983,2.15025,3.80515e-05
0.438776,2.1503,3.82448e-05
0.43857,2.15036,3.84387e-05
0.438364,2.15041,3.8633e-05
0.438158,2.15047,3.88279e-05
0.437952,2.15053,3.90233e-05
0.437746,2.15058,3.92192e-05
0.437541,2.15064,3.94156e-05
0.437336,2.15069,3.96126e-05
0.437131,2.15075,3.98101e-05
0.436926,2.15081,4.00081e-05
0.436721,2.15086,4.02066e-05
0.436517,2.15092,4.04057e-05
0.436313,2.15097,4.06053e-05
0.436109,2.15103,4.08054e-05
0.435905,2.15109,4.1006e-05
0.435835,2.15111,4.10747e-05
0.435701,2.15114,4.12072e-05
0.435497,2.1512,4.14089e-05
0.435294,2.15126,4.16111e-05
0.435091,2.15131,4.18139e-05
0.434888,2.15137,4.20172e-05
0.434685,2.15143,4.2221e-05
0.434483,2.15148,4.24253e-05
0.43428,2.15154,4.26302e-05
0.434078,2.1516,4.28356e-05
0.433876,2.15165,4.30416e-05
0.433674,2.15171,4.3248e-05
0.433473,2.15177,4.34551e-05
0.433271,2.15182,4.36626e-05
0.43307,2.15188,4.38707e-05
0.432869,2.15194,4.40793e-05
0.432668,2.152,4.42884e-05
0.432468,2.15205,4.44981e-05
0.432267,2.15211,4.47084e-05
0.432067,2.15217,4.49191e-05
0.431867,2.15222,4.51304e-05
0.431667,2.15228,4.53423e-05
0.431467,2.15234,4.55546e-05
0.431267,2.1524,4.57676e-05
0.431068,2.15246,4.5981e-05
0.430869,2.15251,4.6195e-05
0.43067,2.15257,4.64096e-05
0.430471,2.15263,4.66247e-05
0.430272,2.15269,4.68403e-05
0.430074,2.15274,4.70565e-05
0.429876,2.1528,4.72732e-05
0.429677,2.15286,4.74904e-05
0.42948,2.15292,4.77083e-05
0.429282,2.15298,4.79266e-05
0.429084,2.15303,4.81455e-05
0.428887,2.15309,4.8365e-05
0.42869,2.15315,4.8585e-05
0.428493,2.15321,4.88055e-05
0.428296,2.15327,4.90266e-05
0.428099,2.15333,4.92483e-05
0.427903,2.15339,4.94705e-05
0.427706,2.15344,4.96932e-05
0.42751,2.1535,4.99165e-05
0.427314,2.15356,5.01404e-05
0.427119,2.15362,5.03648e-05
0.426923,2.15368,5.05897e-05
0.426728,2.15374,5.08153e-05
0.426532,2.1538,5.10413e-05
0.426337,2.15386,5.1268e-05
0.426143,2.15392,5.14951e-05
0.425948,2.15397,5.17229e-05
0.425753,2.15403,5.19512e-05
0.425559,2.15409,5.218e-05
0.425365,2.15415,5.24095e-05
0.425171,2.15421,5.26394e-05
0.424977,2.15427,5.287e-05
0.424784,2.15433,5.31011e-05
0.42459,2.15439,5.33328e-05
0.424397,2.15445,5.3565e-05
0.424204,2.15451,5.37978e-05
0.424011,2.15457,5.40311e-05
0.423818,2.15463,5.4265e-05
0.423626,2.15469,5.44995e-05
0.423433,2.15475,5.47346e-05
0.423241,2.15481,5.49702e-05
0.423049,2.15487,5.52064e-05
0.422857,2.15493,5.54432e-05
0.422665,2.15499,5.56805e-05
0.422474,2.15505,5.59184e-05
0.422283,2.15511,5.61568e-05
0.422091,2.15517,5.63959e-05
0.4219,2.15523,5.66355e-05
0.42171,2.15529,5.68757e-05
0.421519,2.15535,5.71164e-05
0.421329,2.15541,5.73578e-05
0.421138,2.15547,5.75997e-05
0.420948,2.15553,5.78422e-05
0.420758,2.15559,5.80852e-05
0.420568,2.15566,5.83288e-05
0.420379,2.15572,5.85731e-05
0.420189,2.15578,5.88179e-05
0.42,2.15584,5.90632e-05
0.419811,2.1559,5.93092e-05
0.419622,2.15596,5.95557e-05
0.419433,2.15602,5.98028e-05
0.419245,2.15608,6.00505e-05
0.419056,2.15614,6.02988e-05
0.418868,2.15621,6.05477e-05
0.41868,2.15627,6.07971e-05
0.418492,2.15633,6.10472e-05
0.418304,2.15639,6.12978e-05
0.418117,2.15645,6.1549e-05
0.417929,2.15651,6.18008e-05
0.417742,2.15657,6.20532e-05
0.417555,2.15664,6.23062e-05
0.417368,2.1567,6.25598e-05
0.417181,2.15676,6.28139e-05
0.416995,2.15682,6.30687e-05
0.416808,2.15688,6.3324e-05
0.416622,2.15695,6.358e-05
0.416436,2.15701,6.38365e-05
0.41625,2.15707,6.40937e-05
0.416064,2.15713,6.43514e-05
0.415879,2.1572,6.46097e-05
0.415693,2.15726,6.48686e-05
0.415508,2.15732,6.51282e-05
0.415323,2.15738,6.53883e-05
0.415138,2.15745,6.5649e-05
0.414953,2.15751,6.59103e-05
0.414769,2.15757,6.61723e-05
0.414584,2.15763,6.64348e-05
0.4144,2.1577,6.66979e-05
0.414216,2.15776,6.69617e-05
0.414032,2.15782,6.7226e-05
0.413848,2.15789,6.7491e-05
0.413665,2.15795,6.77565e-05
0.413481,2.15801,6.80227e-05
0.413298,2.15808,6.82895e-05
0.413115,2.15814,6.85568e-05
0.412932,2.1582,6.88248e-05
0.412749,2.15827,6.90934e-05
0.412566,2.15833,6.93627e-05
0.412384,2.15839,6.96325e-05
0.412202,2.15846,6.9903e-05
0.412019,2.15852,7.0174e-05
0.411837,2.15858,7.04457e-05
0.411656,2.15865,7.0718e-05
0.411474,2.15871,7.09909e-05
0.411292,2.15878,7.12644e-05
0.411111,2.15884,7.15386e-05
0.41093,2.1589,7.18134e-05
0.410749,2.15897,7.20888e-05
0.410568,2.15903,7.23648e-05
0.410387,2.1591,7.26414e-05
0.410207,2.15916,7.29187e-05
0.410026,2.15922,7.31966e-05
0.409846,2.15929,7.34751e-05
0.409666,2.15935,7.37542e-05
0.409486,2.15942,7.4034e-05
0.409306,2.15948,7.43144e-05
0.409127,2.15955,7.45955e-05
0.408947,2.15961,7.48771e-05
0.408768,2.15968,7.51594e-05
0.408589,2.15974,7.54423e-05
0.40841,2.15981,7.57259e-05
0.408231,2.15987,7.60101e-05
0.408053,2.15994,7.62949e-05
0.407874,2.16,7.65804e-05
0.407696,2.16007,7.68665e-05
0.407517,2.16013,7.71532e-05
0.407339,2.1602,7.74406e-05
0.407162,2.16026,7.77286e-05
0.406984,2.16033,7.80173e-05
0.406806,2.16039,7.83066e-05
0.406629,2.16046,7.85966e-05
0.406452,2.16053,7.88872e-05
0.406275,2.16059,7.91784e-05
0.406098,2.16066,7.94703e-05
0.405921,2.16072,7.97628e-05
0.405744,2.16079,8.0056e-05
0.405568,2.16086,8.03498e-05
0.405391,2.16092,8.06443e-05
0.405215,2.16099,8.09394e-05
0.405039,2.16105,8.12352e-05
0.404863,2.16112,8.15317e-05
0.404688,2.16119,8.18288e-05
0.404656,2.1612,8.18821e-05
0.404512,2.16125,8.21265e-05
0.404337,2.16132,8.24249e-05
0.404161,2.16139,8.2724e-05
0.403986,2.16145,8.30237e-05
0.403811,2.16152,8.33241e-05
0.403636,2.16159,8.36251e-05
0.403462,2.16165,8.39268e-05
0.403287,2.16172,8.42292e-05
0.403113,2.16179,8.45322e-05
0.402939,2.16185,8.48359e-05
0.402765,2.16192,8.51403e-05
0.402591,2.16199,8.54453e-05
0.402417,2.16206,8.5751e-05
0.402243,2.16212,8.60573e-05
0.40207,2.16219,8.63644e-05
0.401897,2.16226,8.66721e-05
0.401723,2.16233,8.69804e-05
0.40155,2.16239,8.72895e-05
0.401378,2.16246,8.75992e-05
0.401205,2.16253,8.79096e-05
0.401032,2.1626,8.82207e-05
0.40086,2.16266,8.85324e-05
0.400688,2.16273,8.88449e-05
0.400515,2.1628,8.9158e-05
0.400343,2.16287,8.94718e-05
0.400172,2.16294,8.97862e-05
0.4,2.163,9.01014e-05
