wavelength (microns),Re_eps,Im_eps
0.42751,1.90813,0.0297236
0.427314,1.90844,0.0298967
0.427119,1.90874,0.0300712
0.426923,1.90905,0.0302472
0.426728,1.90936,0.0304247
0.426532,1.90967,0.0306037
0.426337,1.90998,0.0307843
0.426143,1.91029,0.0309664
0.425948,1.91061,0.0311501
0.425753,1.91092,0.0313354
0.425559,1.91124,0.0315222
0.425365,1.91156,0.0317107
0.425171,1.91187,0.0319008
0.424977,1.91219,0.0320926
0.424784,1.91251,0.0322861
0.42459,1.91284,0.0324812
0.424397,1.91316,0.0326781
0.424204,1.91349,0.0328767
0.424011,1.91381,0.033077
0.423818,1.91414,0.0332792
0.423626,1.91447,0.0334831
0.423433,1.9148,0.0336888
0.423241,1.91513,0.0338964
0.423049,1.91546,0.0341058
0.422857,1.9158,0.0343171
0.422665,1.91613,0.0345303
0.422474,1.91647,0.0347454
0.422283,1.91681,0.0349624
0.422091,1.91715,0.0351814
0.4219,1.91749,0.0354025
0.42171,1.91783,0.0356255
0.421519,1.91817,0.0358505
0.421379,1.91843,0.0360172
0.421329,1.91852,0.0360776
0.421138,1.91886,0.0363068
0.420948,1.91921,0.0365381
0.420758,1.91956,0.0367715
0.420568,1.91991,0.0370071
0.420379,1.92026,0.0372449
0.420189,1.92062,0.0374849
0.42,1.92097,0.0377271
0.419811,1.92133,0.0379715
0.419622,1.92168,0.0382183
0.419433,1.92204,0.0384674
0.419245,1.9224,0.0387188
0.419056,1.92276,0.0389726
0.418868,1.92313,0.0392288
0.41868,1.92349,0.0394874
0.418492,1.92386,0.0397484
0.418304,1.92423,0.040012
0.418117,1.9246,0.0402781
0.417929,1.92497,0.0405467
0.417742,1.92534,0.0408179
0.417555,1.92571,0.0410917
0.417368,1.92609,0.0413682
0.417181,1.92647,0.0416473
0.416995,1.92684,0.0419292
0.416808,1.92722,0.0422137
0.416622,1.92761,0.0425011
0.416436,1.92799,0.0427913
0.41625,1.92837,0.0430843
0.416064,1.92876,0.0433802
0.415879,1.92915,0.043679
0.415693,1.92954,0.0439808
0.415508,1.92993,0.0442855
0.415323,1.93032,0.0445933
0.415138,1.93072,0.0449042
0.414953,1.93111,0.0452181
0.414769,1.93151,0.0455352
0.414584,1.93191,0.0458555
0.4144,1.93231,0.046179
0.414216,1.93271,0.0465058
0.414032,1.93311,0.0468359
0.413848,1.93352,0.0471693
0.413665,1.93393,0.0475061
0.413481,1.93434,0.0478464
0.413298,1.93475,0.0481901
0.413115,1.93516,0.0485373
0.412932,1.93557,0.0488882
0.412749,1.93599,0.0492426
0.412566,1.9364,0.0496007
0.412384,1.93682,0.0499625
0.412202,1.93724,0.0503281
0.412019,1.93766,0.0506974
0.411837,1.93809,0.0510707
0.411656,1.93851,0.0514478
0.411474,1.93894,0.0518289
0.411292,1.93937,0.052214
0.411111,1.9398,0.0526031
0.41093,1.94023,0.0529964
0.410749,1.94066,0.0533939
0.410568,1.9411,0.0537955
0.410387,1.94154,0.0542015
0.410207,1.94198,0.0546118
0.410026,1.94242,0.0550264
0.409846,1.94286,0.0554456
0.409666,1.9433,0.0558692
0.409486,1.94375,0.0562974
0.409306,1.94419,0.0567303
0.409127,1.94464,0.0571678
0.408947,1.94509,0.0576101
0.408768,1.94554,0.0580573
0.408589,1.946,0.0585093
0.40841,1.94645,0.0589662
0.408231,1.94691,0.0594282
0.408053,1.94737,0.0598953
0.407874,1.94783,0.0603675
0.407696,1.94829,0.060845
0.407586,1.94857,0.0611414
0.407517,1.94875,0.0613278
0.407339,1.94922,0.0618159
0.407162,1.94968,0.0623095
0.406984,1.95015,0.0628085
0.406806,1.95062,0.0633132
0.406629,1.95109,0.0638236
0.406452,1.95156,0.0643397
0.406275,1.95204,0.0648616
0.406098,1.95251,0.0653894
0.405921,1.95299,0.0659232
0.405744,1.95347,0.0664631
0.405568,1.95395,0.0670091
0.405391,1.95443,0.0675614
0.405215,1.95491,0.06812
0.405039,1.9554,0.068685
0.404863,1.95588,0.0692565
0.404688,1.95637,0.0698346
0.404512,1.95686,0.0704194
0.404337,1.95735,0.0710109
0.404161,1.95784,0.0716093
0.403986,1.95833,0.0722147
0.403811,1.95882,0.0728271
0.403636,1.95932,0.0734467
0.403462,1.95981,0.0740735
0.403287,1.96031,0.0747077
0.403113,1.96081,0.0753494
0.402939,1.96131,0.0759986
0.402765,1.96181,0.0766554
0.402591,1.96231,0.0773201
0.402417,1.96281,0.0779926
0.402243,1.96331,0.0786732
0.40207,1.96382,0.0793618
0.401897,1.96432,0.0800586
0.401723,1.96483,0.0807638
0.40155,1.96533,0.0814774
0.401378,1.96584,0.0821996
0.401205,1.96635,0.0829305
0.401032,1.96685,0.0836702
0.40086,1.96736,0.0844187
0.400688,1.96787,0.0851764
0.400515,1.96838,0.0859432
0.400343,1.96889,0.0867193
0.400172,1.9694,0.0875049
0.4,1.96991,0.0883
